id,Classic,Deal,Flex,Saver
74348,0.04234808,0.071215676,0.824778723,0.061657521
74349,0.023409904,0.05006411,0.880217308,0.046308678
74350,0.013317772,0.906200579,0.002349733,0.078131916
74351,0.027081785,0.542002877,0.004515778,0.426399559
74352,0.891651193,0.026287207,0.027373834,0.054687765
74353,0.040771687,0.075498439,0.007473186,0.876256688
74354,0.088030776,0.086254986,0.008058042,0.817656196
74355,0.683120504,0.027526899,0.25580693,0.033545666
74356,0.025154324,0.58910127,0.004165897,0.381578508
74357,0.032034387,0.22360275,0.006465623,0.73789724
74358,0.346014115,0.038339196,0.013042679,0.602604011
74359,0.89219436,0.026079797,0.032689667,0.049036176
74360,0.016358192,0.846227359,0.002431543,0.134982906
74361,0.009072954,0.935145393,0.002304755,0.053476898
74362,0.019713787,0.042294007,0.869821802,0.068170404
74363,0.098079953,0.043039234,0.008400128,0.850480685
74364,0.024000754,0.065367037,0.004626282,0.906005927
74365,0.136632558,0.044033971,0.749001636,0.070331835
74366,0.015070031,0.865635149,0.002411877,0.116882943
74367,0.219050467,0.057655857,0.009466457,0.713827218
74368,0.822073657,0.022003539,0.087423713,0.068499091
74369,0.807986063,0.018115419,0.128840037,0.045058481
74370,0.600294786,0.074728222,0.218322079,0.106654914
74371,0.04559404,0.107345708,0.785509588,0.061550664
74372,0.034171962,0.064853407,0.831512291,0.06946234
74373,0.034637023,0.066031398,0.811926812,0.087404767
74374,0.046831374,0.589514034,0.004360663,0.359293929
74375,0.049268925,0.180942371,0.006057277,0.763731427
74376,0.613666678,0.098163924,0.05873931,0.229430089
74377,0.884098079,0.050579854,0.024406833,0.040915234
74378,0.365266311,0.057834954,0.012280555,0.56461818
74379,0.025656292,0.424614917,0.004967712,0.54476108
74380,0.04000276,0.037423505,0.005167114,0.917406621
74381,0.078747567,0.034092361,0.836528734,0.050631337
74382,0.018587284,0.815054199,0.002660104,0.163698413
74383,0.315334994,0.053457993,0.012792801,0.618414213
74384,0.847124953,0.011434387,0.089632594,0.051808066
74385,0.047378665,0.449178539,0.004932241,0.498510554
74386,0.023409904,0.05006411,0.880217308,0.046308678
74387,0.044354132,0.046076883,0.007720151,0.901848835
74388,0.175469222,0.050233764,0.712425019,0.061871995
74389,0.450359822,0.043364092,0.019853103,0.486422982
74390,0.175469222,0.050233764,0.712425019,0.061871995
74391,0.019672394,0.805748298,0.003176987,0.171402321
74392,0.016138409,0.047764875,0.884965706,0.05113101
74393,0.017716472,0.867927678,0.002809902,0.111545948
74394,0.060384482,0.180992914,0.006267504,0.752355099
74395,0.819025951,0.041898346,0.02665773,0.112417973
74396,0.017525676,0.845781233,0.002678041,0.134015051
74397,0.903954558,0.036894203,0.022199136,0.036952103
74398,0.86742859,0.027721942,0.045931096,0.058918372
74399,0.022430046,0.82348019,0.003293627,0.150796138
74400,0.010316398,0.888985516,0.002177016,0.09852107
74401,0.015868437,0.048862379,0.890033764,0.04523542
74402,0.15798873,0.073433924,0.008130528,0.760446818
74403,0.839585444,0.021162767,0.088564069,0.05068772
74404,0.040282163,0.114610679,0.007291793,0.837815364
74405,0.017300146,0.829483779,0.003002796,0.150213279
74406,0.01376956,0.88445475,0.002267876,0.099507814
74407,0.807986063,0.018115419,0.128840037,0.045058481
74408,0.079301987,0.126740818,0.005127599,0.788829597
74409,0.037580872,0.04379511,0.882891027,0.035732991
74410,0.016893089,0.058154471,0.891082089,0.033870351
74411,0.021030932,0.837019489,0.003025114,0.138924465
74412,0.024122151,0.653926734,0.003939295,0.318011819
74413,0.019063201,0.044473164,0.89198298,0.044480655
74414,0.063505316,0.065296223,0.811503687,0.059694774
74415,0.017925837,0.797213868,0.002807654,0.182052642
74416,0.037938161,0.024625139,0.007497119,0.929939581
74417,0.896283886,0.048691817,0.012395507,0.04262879
74418,0.737709876,0.078783798,0.123220001,0.060286324
74419,0.103057893,0.216593546,0.008705257,0.671643303
74420,0.122459465,0.059358243,0.010014659,0.808167634
74421,0.033615614,0.245916441,0.005993712,0.714474233
74422,0.018515624,0.766130746,0.003563575,0.211790054
74423,0.041149194,0.744129327,0.004996174,0.209725305
74424,0.024032502,0.826030917,0.005055893,0.144880689
74425,0.021980941,0.834726577,0.003149361,0.140143121
74426,0.777619335,0.039819355,0.039676132,0.142885178
74427,0.315334994,0.053457993,0.012792801,0.618414213
74428,0.876462303,0.020417758,0.053927239,0.0491927
74429,0.016238594,0.831111262,0.002701902,0.149948242
74430,0.119110284,0.151923209,0.008794144,0.720172362
74431,0.023409904,0.05006411,0.880217308,0.046308678
74432,0.017742752,0.76323005,0.003361844,0.215665354
74433,0.370424593,0.030498177,0.590173084,0.008904145
74434,0.063505316,0.065296223,0.811503687,0.059694774
74435,0.017113307,0.811172174,0.0026838,0.169030719
74436,0.821715306,0.025271074,0.128171527,0.024842094
74437,0.055668852,0.034476977,0.006596164,0.903258008
74438,0.018765973,0.845612537,0.002774392,0.132847097
74439,0.895041318,0.034640459,0.019392795,0.050925428
74440,0.013131754,0.857459562,0.002778856,0.126629829
74441,0.030464817,0.038293087,0.882195407,0.049046689
74442,0.045094029,0.069390519,0.007702519,0.877812933
74443,0.013845588,0.031993425,0.897184615,0.056976372
74444,0.340883849,0.03209866,0.577585312,0.049432179
74445,0.013367788,0.035277361,0.900248956,0.051105895
74446,0.022178105,0.160736171,0.003546703,0.813539022
74447,0.035240267,0.708012002,0.003408526,0.253339205
74448,0.046831374,0.589514034,0.004360663,0.359293929
74449,0.794456583,0.076280331,0.002631672,0.126631414
74450,0.116368834,0.119884521,0.008055182,0.755691462
74451,0.032128339,0.407108692,0.005626444,0.555136524
74452,0.014097954,0.874080564,0.002946398,0.108875085
74453,0.03075034,0.501234043,0.004759903,0.463255714
74454,0.199255417,0.022235149,0.010369717,0.768139717
74455,0.037299564,0.19349675,0.006813632,0.762390054
74456,0.017205078,0.025578132,0.911151668,0.046065123
74457,0.673052403,0.022923096,0.02460144,0.279423062
74458,0.210471819,0.039451944,0.006820338,0.743255898
74459,0.092334565,0.056257646,0.774273816,0.077133973
74460,0.018394113,0.057807549,0.876357606,0.047440732
74461,0.015790597,0.8383987,0.002521844,0.143288859
74462,0.034637023,0.066031398,0.811926812,0.087404767
74463,0.624759978,0.042627957,0.270699195,0.061912869
74464,0.192611407,0.047711978,0.711497941,0.048178674
74465,0.360253729,0.043452705,0.525901234,0.070392331
74466,0.027931462,0.27601299,0.005685593,0.690369955
74467,0.735786288,0.043462831,0.135096438,0.085654443
74468,0.055852849,0.261084536,0.006374786,0.676687829
74469,0.04559404,0.107345708,0.785509588,0.061550664
74470,0.145442031,0.027361531,0.818674316,0.008522123
74471,0.055348321,0.077913395,0.808466037,0.058272246
74472,0.041708684,0.071558991,0.811978852,0.074753473
74473,0.09577067,0.079054788,0.750572415,0.074602128
74474,0.041634224,0.052606948,0.007736781,0.898022048
74475,0.016660297,0.665282223,0.003264546,0.314792934
74476,0.258620294,0.05803984,0.628582693,0.054757173
74477,0.816768922,0.023225657,0.101798786,0.058206635
74478,0.145075801,0.071028638,0.007955261,0.7759403
74479,0.164714259,0.044463137,0.743895952,0.046926652
74480,0.914959766,0.008773247,0.03094404,0.045322947
74481,0.025488905,0.626272273,0.004564359,0.343674463
74482,0.780156303,0.024067648,0.125711219,0.070064829
74483,0.030135414,0.225073812,0.006093394,0.738697379
74484,0.367530734,0.149937723,0.02149903,0.461032512
74485,0.780156303,0.024067648,0.125711219,0.070064829
74486,0.019063201,0.044473164,0.89198298,0.044480655
74487,0.034989109,0.039074508,0.878990023,0.046946361
74488,0.807986063,0.018115419,0.128840037,0.045058481
74489,0.250938816,0.050851933,0.641054126,0.057155125
74490,0.758116727,0.049267924,0.036806936,0.155808413
74491,0.085176926,0.092499655,0.007149415,0.815174004
74492,0.021917146,0.048709527,0.863996204,0.065377123
74493,0.05526509,0.073009592,0.005920825,0.865804493
74494,0.79680842,0.028838736,0.119986635,0.054366208
74495,0.672625261,0.02854768,0.251704197,0.047122862
74496,0.01823551,0.794831466,0.002810677,0.184122348
74497,0.113138124,0.152701534,0.009597443,0.724562899
74498,0.030318719,0.064938508,0.827780328,0.076962445
74499,0.054466937,0.51037478,0.005099662,0.43005862
74500,0.502610351,0.03489191,0.018701609,0.44379613
74501,0.022428281,0.826965554,0.003202599,0.147403567
74502,0.010683449,0.940336761,0.001992612,0.046987178
74503,0.046831374,0.589514034,0.004360663,0.359293929
74504,0.041976385,0.079323403,0.803254191,0.07544602
74505,0.09577067,0.079054788,0.750572415,0.074602128
74506,0.016437736,0.724319168,0.003066655,0.256176441
74507,0.911965268,0.02473845,0.029783032,0.03351325
74508,0.79680842,0.028838736,0.119986635,0.054366208
74509,0.036398053,0.151913274,0.007628955,0.804059718
74510,0.023599302,0.823689952,0.003329637,0.149381109
74511,0.024615982,0.069312786,0.839598516,0.066472715
74512,0.016219029,0.137916564,0.003815353,0.842049054
74513,0.01905906,0.793184587,0.00325659,0.184499763
74514,0.081355918,0.087165139,0.00589968,0.825579264
74515,0.069041519,0.044393903,0.007776957,0.87878762
74516,0.869529482,0.022476625,0.051062261,0.056931631
74517,0.054289476,0.101547979,0.004708122,0.839454423
74518,0.712873956,0.036455107,0.130072278,0.120598658
74519,0.060220995,0.107209764,0.758075219,0.074494022
74520,0.044306055,0.073020335,0.805549821,0.077123789
74521,0.014400973,0.842704579,0.00272218,0.140172268
74522,0.851405238,0.032103467,0.044617973,0.071873323
74523,0.018016781,0.848665987,0.002427656,0.130889575
74524,0.136632558,0.044033971,0.749001636,0.070331835
74525,0.320089898,0.100161833,0.015334135,0.564414134
74526,0.025886142,0.041272788,0.866498296,0.066342774
74527,0.104628086,0.037476166,0.812176991,0.045718757
74528,0.896965318,0.014847929,0.033621464,0.054565289
74529,0.552580602,0.041265727,0.020557362,0.385596308
74530,0.021687104,0.045562436,0.881833779,0.050916681
74531,0.628453123,0.037199557,0.008334923,0.326012397
74532,0.023409904,0.05006411,0.880217308,0.046308678
74533,0.848486934,0.016499484,0.071620082,0.0633935
74534,0.294641328,0.079442542,0.012677966,0.613238164
74535,0.360253729,0.043452705,0.525901234,0.070392331
74536,0.148950536,0.048760572,0.72931167,0.072977221
74537,0.869529482,0.022476625,0.051062261,0.056931631
74538,0.891017807,0.02753972,0.031995306,0.049447167
74539,0.047378665,0.449178539,0.004932241,0.498510554
74540,0.015980596,0.764536971,0.002806282,0.216676151
74541,0.899006168,0.03296247,0.020397566,0.047633795
74542,0.02042135,0.063282804,0.005295255,0.91100059
74543,0.021357622,0.613081088,0.003672434,0.361888856
74544,0.013951457,0.888598182,0.002298517,0.095151845
74545,0.030942585,0.102522494,0.004274407,0.862260514
74546,0.013697982,0.040383566,0.89239037,0.053528081
74547,0.018283858,0.057011383,0.879326948,0.045377811
74548,0.013773117,0.038250705,0.896331264,0.051644914
74549,0.807986063,0.018115419,0.128840037,0.045058481
74550,0.837149109,0.030456998,0.076185437,0.056208455
74551,0.023409904,0.05006411,0.880217308,0.046308678
74552,0.148950536,0.048760572,0.72931167,0.072977221
74553,0.014609951,0.876750791,0.00326958,0.105369678
74554,0.864499807,0.053355497,0.009144043,0.073000653
74555,0.041541277,0.037670318,0.007772346,0.913016059
74556,0.454579931,0.021901932,0.504405539,0.019112598
74557,0.013131754,0.857459562,0.002778856,0.126629829
74558,0.019308814,0.843213761,0.002895556,0.134581869
74559,0.023227223,0.823365914,0.016752524,0.13665434
74560,0.285673057,0.028062296,0.012065879,0.674198769
74561,0.013327259,0.922651157,0.002144338,0.061877246
74562,0.90103871,0.00873998,0.060367512,0.029853798
74563,0.185965116,0.061084823,0.666027269,0.086922792
74564,0.173095166,0.094805297,0.008945677,0.72315386
74565,0.403168715,0.059356985,0.015326791,0.52214751
74566,0.796296542,0.024595626,0.028563105,0.150544727
74567,0.017147411,0.870857251,0.002618647,0.109376691
74568,0.047378665,0.449178539,0.004932241,0.498510554
74569,0.018155578,0.787066066,0.002777694,0.192000662
74570,0.041708684,0.071558991,0.811978852,0.074753473
74571,0.020962525,0.637077769,0.003249745,0.338709962
74572,0.0184099,0.720215043,0.003432977,0.25794208
74573,0.915364193,0.035237305,0.011770391,0.03762811
74574,0.139804859,0.064532534,0.719268233,0.076394374
74575,0.697900695,0.023737288,0.230869954,0.047492064
74576,0.120999923,0.066159018,0.009515408,0.80332565
74577,0.017505154,0.708403155,0.003379166,0.270712525
74578,0.793205398,0.005826667,0.190335605,0.01063233
74579,0.896965318,0.014847929,0.033621464,0.054565289
74580,0.022178105,0.160736171,0.003546703,0.813539022
74581,0.568911303,0.039510521,0.022074014,0.369504161
74582,0.889589347,0.016484027,0.03197212,0.061954506
74583,0.807986063,0.018115419,0.128840037,0.045058481
74584,0.780156303,0.024067648,0.125711219,0.070064829
74585,0.041708684,0.071558991,0.811978852,0.074753473
74586,0.045345467,0.055509058,0.007737517,0.891407958
74587,0.015391801,0.847398785,0.003255523,0.133953891
74588,0.036090853,0.154214599,0.008844198,0.800850349
74589,0.737709876,0.078783798,0.123220001,0.060286324
74590,0.013138006,0.793208436,0.002489611,0.191163948
74591,0.819822178,0.038333523,0.082042815,0.059801484
74592,0.015368025,0.860908094,0.002383987,0.121339894
74593,0.021296452,0.691590475,0.003448903,0.28366417
74594,0.014790983,0.85755437,0.002396693,0.125257955
74595,0.696285098,0.018803477,0.052679713,0.232231712
74596,0.048924073,0.053851123,0.854578039,0.042646765
74597,0.72253336,0.012649421,0.016687297,0.248129922
74598,0.876639396,0.011828894,0.013869117,0.097662593
74599,0.585651052,0.021946375,0.022350384,0.37005219
74600,0.019416078,0.813638744,0.002776579,0.164168599
74601,0.8153103,0.016050828,0.124581626,0.044057245
74602,0.891376805,0.018852313,0.031386188,0.058384693
74603,0.035999319,0.449130643,0.0044558,0.510414239
74604,0.026931788,0.435297773,0.004289906,0.533480533
74605,0.146620586,0.085277977,0.006816235,0.761285202
74606,0.599730582,0.061964821,0.232138488,0.106166109
74607,0.880251809,0.063140762,0.009060342,0.047547086
74608,0.803966283,0.050275181,0.106424864,0.039333672
74609,0.016437736,0.724319168,0.003066655,0.256176441
74610,0.12074799,0.055312915,0.748163683,0.075775413
74611,0.015065172,0.85386619,0.002455718,0.12861292
74612,0.03972333,0.027713445,0.007743808,0.924819417
74613,0.044141201,0.078663965,0.007471396,0.869723437
74614,0.070992195,0.044490719,0.834760963,0.049756123
74615,0.709225787,0.023135601,0.024861124,0.242777488
74616,0.568414504,0.012220924,0.023296692,0.396067881
74617,0.01176989,0.031749423,0.907225233,0.049255454
74618,0.478497687,0.039960883,0.017670211,0.463871219
74619,0.022178105,0.160736171,0.003546703,0.813539022
74620,0.718822547,0.021284707,0.026748527,0.233144219
74621,0.01883846,0.721112221,0.003287949,0.25676137
74622,0.020291004,0.067498135,0.870303278,0.041907583
74623,0.06076368,0.031789254,0.006771996,0.900675071
74624,0.378801601,0.031568837,0.556835331,0.032794231
74625,0.021334723,0.819391966,0.003035483,0.156237828
74626,0.037530097,0.037204787,0.871623977,0.053641138
74627,0.041354682,0.218381498,0.006561739,0.733702082
74628,0.057056626,0.042278256,0.833819461,0.066845657
74629,0.121246726,0.036867598,0.789289473,0.052596204
74630,0.621948248,0.017789621,0.022311061,0.33795107
74631,0.024651173,0.051923445,0.864564879,0.058860504
74632,0.029790622,0.091025918,0.003974924,0.875208535
74633,0.626067225,0.011463857,0.354792778,0.00767614
74634,0.805194865,0.018610757,0.126252303,0.049942075
74635,0.866174131,0.014402193,0.073235523,0.046188152
74636,0.041976385,0.079323403,0.803254191,0.07544602
74637,0.052770036,0.176012261,0.006098334,0.765119369
74638,0.021926636,0.58229816,0.004055411,0.391719794
74639,0.848258969,0.038540136,0.052313453,0.060887441
74640,0.037250219,0.072046994,0.007179518,0.883523269
74641,0.024100526,0.820482361,0.003381732,0.15203538
74642,0.498554217,0.032995554,0.402381727,0.066068501
74643,0.042500213,0.123346162,0.006833886,0.827319739
74644,0.018368108,0.063649024,0.876324455,0.041658413
74645,0.176691473,0.022861194,0.009638123,0.79080921
74646,0.021745716,0.68806038,0.003566236,0.286627669
74647,0.107583301,0.276823103,0.008420183,0.607173413
74648,0.807986063,0.018115419,0.128840037,0.045058481
74649,0.889566222,0.021854314,0.031954917,0.056624547
74650,0.094077665,0.622696417,0.00591509,0.277310827
74651,0.018143058,0.783453697,0.003370503,0.195032742
74652,0.014455836,0.826930306,0.003153808,0.155460049
74653,0.013483516,0.851260677,0.004016121,0.131239686
74654,0.013367788,0.035277361,0.900248956,0.051105895
74655,0.613666678,0.098163924,0.05873931,0.229430089
