,id,Classic,Deal,Flex,Saver
664,74495,1.0,0.0,0.0,0.0
665,74496,0.0,0.8,0.0,0.2
666,74497,0.4,0.0,0.0,0.6
667,74498,0.0,0.0,1.0,0.0
668,74499,0.0,0.0,0.0,1.0
669,74500,0.2,0.0,0.0,0.8
670,74501,0.0,1.0,0.0,0.0
671,74502,0.0,1.0,0.0,0.0
672,74503,0.0,0.6,0.0,0.4
673,74504,0.0,0.0,1.0,0.0
674,74505,0.6,0.0,0.4,0.0
675,74506,0.0,0.8,0.0,0.2
676,74507,1.0,0.0,0.0,0.0
677,74508,1.0,0.0,0.0,0.0
678,74509,0.0,0.0,0.0,1.0
679,74510,0.0,1.0,0.0,0.0
680,74511,0.0,0.0,1.0,0.0
681,74512,0.0,0.0,0.0,1.0
682,74513,0.0,0.8,0.0,0.2
683,74514,0.0,0.0,0.0,1.0
684,74515,0.6,0.0,0.0,0.4
685,74516,1.0,0.0,0.0,0.0
686,74517,0.0,0.0,0.0,1.0
687,74518,0.8,0.0,0.0,0.2
688,74519,0.0,0.2,0.8,0.0
689,74520,0.2,0.0,0.8,0.0
690,74521,0.0,1.0,0.0,0.0
691,74522,1.0,0.0,0.0,0.0
692,74523,0.0,1.0,0.0,0.0
693,74524,1.0,0.0,0.0,0.0
694,74525,0.0,0.0,0.0,1.0
695,74526,0.2,0.0,0.8,0.0
696,74527,0.2,0.0,0.8,0.0
697,74528,1.0,0.0,0.0,0.0
698,74529,0.0,0.2,0.0,0.8
699,74530,0.4,0.0,0.6,0.0
700,74531,0.4,0.0,0.0,0.6
701,74532,0.0,0.0,1.0,0.0
702,74533,1.0,0.0,0.0,0.0
703,74534,0.0,0.0,0.2,0.8
704,74535,0.8,0.0,0.0,0.2
705,74536,0.6,0.0,0.4,0.0
706,74537,1.0,0.0,0.0,0.0
707,74538,0.4,0.0,0.0,0.6
708,74539,0.0,0.6,0.0,0.4
709,74540,0.0,0.8,0.0,0.2
710,74541,1.0,0.0,0.0,0.0
711,74542,0.0,0.0,0.0,1.0
712,74543,0.0,1.0,0.0,0.0
713,74544,0.0,1.0,0.0,0.0
714,74545,0.0,0.0,0.0,1.0
715,74546,0.0,0.0,1.0,0.0
716,74547,0.0,0.0,1.0,0.0
717,74548,0.0,0.0,1.0,0.0
718,74549,1.0,0.0,0.0,0.0
719,74550,1.0,0.0,0.0,0.0
720,74551,0.0,0.0,1.0,0.0
721,74552,0.6,0.0,0.4,0.0
722,74553,0.0,1.0,0.0,0.0
723,74554,1.0,0.0,0.0,0.0
724,74555,0.0,0.8,0.0,0.2
725,74556,0.8,0.0,0.0,0.2
726,74557,0.0,0.4,0.0,0.6
727,74558,0.0,1.0,0.0,0.0
728,74559,0.0,0.8,0.2,0.0
729,74560,0.4,0.0,0.0,0.6
730,74561,0.0,1.0,0.0,0.0
731,74562,1.0,0.0,0.0,0.0
732,74563,0.6,0.0,0.2,0.2
733,74564,0.0,0.2,0.0,0.8
734,74565,0.2,0.0,0.0,0.8
735,74566,0.8,0.0,0.0,0.2
736,74567,0.0,1.0,0.0,0.0
737,74568,0.0,0.6,0.0,0.4
738,74569,0.0,1.0,0.0,0.0
739,74570,0.2,0.0,0.6,0.2
740,74571,0.2,0.2,0.0,0.6
741,74572,0.0,1.0,0.0,0.0
742,74573,0.6,0.4,0.0,0.0
743,74574,0.0,0.0,1.0,0.0
744,74575,1.0,0.0,0.0,0.0
745,74576,0.0,0.6,0.0,0.4
746,74577,0.0,1.0,0.0,0.0
747,74578,0.4,0.0,0.4,0.2
748,74579,1.0,0.0,0.0,0.0
749,74580,0.2,0.0,0.0,0.8
750,74581,0.2,0.0,0.0,0.8
751,74582,1.0,0.0,0.0,0.0
752,74583,1.0,0.0,0.0,0.0
753,74584,0.6,0.0,0.4,0.0
754,74585,0.2,0.0,0.6,0.2
755,74586,0.0,0.2,0.0,0.8
756,74587,0.0,1.0,0.0,0.0
757,74588,0.0,0.4,0.0,0.6
758,74589,1.0,0.0,0.0,0.0
759,74590,0.0,1.0,0.0,0.0
760,74591,1.0,0.0,0.0,0.0
761,74592,0.0,1.0,0.0,0.0
762,74593,0.0,0.6,0.0,0.4
763,74594,0.0,1.0,0.0,0.0
764,74595,0.6,0.0,0.2,0.2
765,74596,0.2,0.0,0.8,0.0
766,74597,0.2,0.0,0.0,0.8
767,74598,1.0,0.0,0.0,0.0
768,74599,0.4,0.0,0.0,0.6
769,74600,0.0,1.0,0.0,0.0
770,74601,1.0,0.0,0.0,0.0
771,74602,1.0,0.0,0.0,0.0
772,74603,0.0,0.8,0.0,0.2
773,74604,0.0,1.0,0.0,0.0
774,74605,0.0,0.0,0.0,1.0
775,74606,1.0,0.0,0.0,0.0
776,74607,0.6,0.0,0.4,0.0
777,74608,1.0,0.0,0.0,0.0
778,74609,0.0,0.8,0.0,0.2
779,74610,0.0,0.0,0.8,0.2
780,74611,0.0,1.0,0.0,0.0
781,74612,0.0,1.0,0.0,0.0
782,74613,0.0,0.8,0.0,0.2
783,74614,0.0,0.0,1.0,0.0
784,74615,0.4,0.0,0.0,0.6
785,74616,0.4,0.0,0.0,0.6
786,74617,0.0,0.0,1.0,0.0
787,74618,0.0,0.2,0.0,0.8
788,74619,0.0,0.0,0.0,1.0
789,74620,1.0,0.0,0.0,0.0
790,74621,0.0,0.4,0.0,0.6
791,74622,0.0,0.2,0.8,0.0
792,74623,0.0,0.2,0.0,0.8
793,74624,0.8,0.0,0.2,0.0
794,74625,0.0,1.0,0.0,0.0
795,74626,0.0,0.0,1.0,0.0
796,74627,0.0,0.0,0.0,1.0
797,74628,0.2,0.0,0.8,0.0
798,74629,0.0,0.0,1.0,0.0
799,74630,0.8,0.0,0.0,0.2
800,74631,0.6,0.2,0.2,0.0
801,74632,0.2,0.0,0.0,0.8
802,74633,0.2,0.0,0.6,0.2
803,74634,1.0,0.0,0.0,0.0
804,74635,0.6,0.0,0.0,0.4
805,74636,0.0,0.0,1.0,0.0
806,74637,0.0,0.6,0.0,0.4
807,74638,0.0,1.0,0.0,0.0
808,74639,1.0,0.0,0.0,0.0
809,74640,0.0,0.4,0.0,0.6
810,74641,0.0,1.0,0.0,0.0
811,74642,1.0,0.0,0.0,0.0
812,74643,0.0,0.8,0.0,0.2
813,74644,0.0,0.0,0.8,0.2
814,74645,0.6,0.0,0.0,0.4
815,74646,0.0,0.6,0.0,0.4
816,74647,0.0,0.8,0.0,0.2
817,74648,1.0,0.0,0.0,0.0
818,74649,1.0,0.0,0.0,0.0
819,74650,0.0,1.0,0.0,0.0
820,74651,0.0,0.6,0.0,0.4
821,74652,0.0,1.0,0.0,0.0
822,74653,0.0,0.8,0.2,0.0
823,74654,0.0,0.0,1.0,0.0
824,74655,0.0,0.6,0.0,0.4
825,74656,0.0,1.0,0.0,0.0
826,74657,0.0,1.0,0.0,0.0
827,74658,0.0,1.0,0.0,0.0
828,74659,0.0,0.6,0.0,0.4
829,74660,1.0,0.0,0.0,0.0
830,74661,0.2,0.0,0.0,0.8
831,74662,0.0,1.0,0.0,0.0
832,74663,0.6,0.0,0.0,0.4
833,74664,0.0,0.8,0.0,0.2
834,74665,0.6,0.0,0.0,0.4
835,74666,0.0,0.0,1.0,0.0
836,74667,0.0,0.0,1.0,0.0
837,74668,1.0,0.0,0.0,0.0
838,74669,1.0,0.0,0.0,0.0
839,74670,0.0,0.0,1.0,0.0
840,74671,0.6,0.0,0.0,0.4
841,74672,0.0,0.0,1.0,0.0
842,74673,1.0,0.0,0.0,0.0
843,74674,0.0,0.0,1.0,0.0
844,74675,0.0,1.0,0.0,0.0
845,74676,0.0,0.8,0.2,0.0
846,74677,0.8,0.0,0.0,0.2
847,74678,0.0,0.8,0.0,0.2
848,74679,0.0,1.0,0.0,0.0
849,74680,1.0,0.0,0.0,0.0
850,74681,0.6,0.0,0.4,0.0
851,74682,0.0,0.0,1.0,0.0
852,74683,0.2,0.0,0.0,0.8
853,74684,0.0,0.8,0.0,0.2
854,74685,1.0,0.0,0.0,0.0
855,74686,0.0,1.0,0.0,0.0
856,74687,0.0,1.0,0.0,0.0
857,74688,0.0,0.2,0.0,0.8
858,74689,0.6,0.0,0.4,0.0
859,74690,0.6,0.0,0.4,0.0
860,74691,0.0,1.0,0.0,0.0
861,74692,1.0,0.0,0.0,0.0
862,74693,1.0,0.0,0.0,0.0
863,74694,0.0,0.0,0.0,1.0
864,74695,0.4,0.0,0.0,0.6
865,74696,0.8,0.0,0.0,0.2
866,74697,0.0,1.0,0.0,0.0
867,74698,0.0,0.0,0.0,1.0
868,74699,0.6,0.0,0.0,0.4
869,74700,0.0,1.0,0.0,0.0
870,74701,0.0,0.8,0.0,0.2
871,74702,0.0,1.0,0.0,0.0
872,74703,0.6,0.0,0.4,0.0
873,74704,0.0,1.0,0.0,0.0
874,74705,0.0,0.2,0.8,0.0
875,74706,0.4,0.0,0.0,0.6
876,74707,0.4,0.0,0.6,0.0
877,74708,0.0,0.2,0.8,0.0
878,74709,0.6,0.0,0.4,0.0
879,74710,0.2,0.0,0.8,0.0
880,74711,1.0,0.0,0.0,0.0
881,74712,0.0,0.0,1.0,0.0
882,74713,0.2,0.0,0.8,0.0
883,74714,0.0,1.0,0.0,0.0
884,74715,1.0,0.0,0.0,0.0
885,74716,0.0,0.4,0.0,0.6
886,74717,0.8,0.0,0.2,0.0
887,74718,1.0,0.0,0.0,0.0
888,74719,1.0,0.0,0.0,0.0
889,74720,1.0,0.0,0.0,0.0
890,74721,1.0,0.0,0.0,0.0
891,74722,0.0,0.0,1.0,0.0
892,74723,1.0,0.0,0.0,0.0
893,74724,1.0,0.0,0.0,0.0
894,74725,1.0,0.0,0.0,0.0
895,74726,0.2,0.0,0.0,0.8
896,74727,1.0,0.0,0.0,0.0
897,74728,0.0,0.2,0.8,0.0
898,74729,0.0,0.6,0.0,0.4
899,74730,0.0,0.6,0.0,0.4
900,74731,0.6,0.0,0.0,0.4
901,74732,0.0,1.0,0.0,0.0
902,74733,0.2,0.6,0.0,0.2
903,74734,0.0,1.0,0.0,0.0
904,74735,0.6,0.0,0.4,0.0
905,74736,0.0,1.0,0.0,0.0
906,74737,0.0,0.0,0.2,0.8
907,74738,0.0,1.0,0.0,0.0
908,74739,1.0,0.0,0.0,0.0
909,74740,1.0,0.0,0.0,0.0
910,74741,1.0,0.0,0.0,0.0
911,74742,0.2,0.0,0.0,0.8
912,74743,0.2,0.0,0.6,0.2
913,74744,0.0,0.6,0.0,0.4
914,74745,1.0,0.0,0.0,0.0
915,74746,0.0,0.2,0.8,0.0
916,74747,0.0,1.0,0.0,0.0
917,74748,0.0,0.6,0.0,0.4
918,74749,0.0,0.0,0.0,1.0
919,74750,0.0,1.0,0.0,0.0
920,74751,0.6,0.0,0.4,0.0
921,74752,1.0,0.0,0.0,0.0
922,74753,1.0,0.0,0.0,0.0
923,74754,1.0,0.0,0.0,0.0
924,74755,0.8,0.2,0.0,0.0
925,74756,0.0,0.4,0.0,0.6
926,74757,0.0,0.0,0.8,0.2
927,74758,1.0,0.0,0.0,0.0
928,74759,0.0,1.0,0.0,0.0
929,74760,1.0,0.0,0.0,0.0
930,74761,0.2,0.0,0.8,0.0
931,74762,0.0,0.6,0.0,0.4
932,74763,0.0,0.8,0.0,0.2
933,74764,0.2,0.0,0.8,0.0
934,74765,0.0,0.2,0.0,0.8
935,74766,0.0,0.4,0.0,0.6
936,74767,1.0,0.0,0.0,0.0
937,74768,0.2,0.4,0.0,0.4
938,74769,0.6,0.0,0.0,0.4
939,74770,0.6,0.0,0.4,0.0
940,74771,0.0,1.0,0.0,0.0
941,74772,1.0,0.0,0.0,0.0
942,74773,1.0,0.0,0.0,0.0
943,74774,0.0,1.0,0.0,0.0
944,74775,0.6,0.0,0.2,0.2
945,74776,1.0,0.0,0.0,0.0
946,74777,0.0,0.8,0.0,0.2
947,74778,0.0,0.0,1.0,0.0
948,74779,1.0,0.0,0.0,0.0
949,74780,0.2,0.0,0.8,0.0
950,74781,0.2,0.0,0.4,0.4
951,74782,0.0,0.0,1.0,0.0
952,74783,1.0,0.0,0.0,0.0
953,74784,0.0,1.0,0.0,0.0
954,74785,0.0,0.8,0.0,0.2
955,74786,0.0,1.0,0.0,0.0
956,74787,0.0,0.0,1.0,0.0
957,74788,0.0,1.0,0.0,0.0
958,74789,1.0,0.0,0.0,0.0
959,74790,0.0,0.6,0.0,0.4
960,74791,0.0,1.0,0.0,0.0
961,74792,0.2,0.4,0.0,0.4
962,74793,0.0,0.0,0.0,1.0
963,74794,0.8,0.0,0.2,0.0
964,74795,0.0,0.0,1.0,0.0
965,74796,0.0,1.0,0.0,0.0
966,74797,1.0,0.0,0.0,0.0
967,74798,0.4,0.0,0.0,0.6
968,74799,1.0,0.0,0.0,0.0
969,74800,0.0,0.8,0.0,0.2
970,74801,0.0,1.0,0.0,0.0
971,74802,0.0,1.0,0.0,0.0
972,74803,0.0,0.0,1.0,0.0
973,74804,0.8,0.0,0.0,0.2
974,74805,0.0,1.0,0.0,0.0
975,74806,0.0,0.0,1.0,0.0
976,74807,0.0,0.0,1.0,0.0
977,74808,0.6,0.0,0.2,0.2
978,74809,0.2,0.0,0.8,0.0
979,74810,1.0,0.0,0.0,0.0
980,74811,1.0,0.0,0.0,0.0
981,74812,0.8,0.0,0.0,0.2
982,74813,0.0,1.0,0.0,0.0
983,74814,0.0,1.0,0.0,0.0
984,74815,0.0,0.4,0.0,0.6
985,74816,1.0,0.0,0.0,0.0
986,74817,0.2,0.2,0.6,0.0
987,74818,0.0,0.2,0.0,0.8
988,74819,0.6,0.0,0.0,0.4
989,74820,0.0,0.8,0.0,0.2
990,74821,0.0,0.2,0.6,0.2
991,74822,0.4,0.2,0.4,0.0
992,74823,0.8,0.0,0.2,0.0
993,74824,0.0,1.0,0.0,0.0
994,74825,0.0,0.6,0.0,0.4
995,74826,0.0,1.0,0.0,0.0
996,74827,0.0,1.0,0.0,0.0
997,74828,0.0,0.0,0.0,1.0
998,74829,0.0,1.0,0.0,0.0
999,74830,0.0,1.0,0.0,0.0
1000,74831,0.2,0.0,0.8,0.0
1001,74832,0.0,0.0,0.0,1.0
1002,74833,0.0,0.0,1.0,0.0
1003,74834,0.0,0.8,0.2,0.0
1004,74835,0.0,0.0,1.0,0.0
1005,74836,0.0,0.8,0.0,0.2
1006,74837,1.0,0.0,0.0,0.0
1007,74838,0.0,0.2,0.0,0.8
1008,74839,1.0,0.0,0.0,0.0
1009,74840,0.0,0.4,0.0,0.6
1010,74841,1.0,0.0,0.0,0.0
1011,74842,1.0,0.0,0.0,0.0
1012,74843,0.0,1.0,0.0,0.0
1013,74844,0.2,0.0,0.0,0.8
1014,74845,0.0,1.0,0.0,0.0
1015,74846,1.0,0.0,0.0,0.0
1016,74847,0.0,1.0,0.0,0.0
1017,74848,0.0,0.8,0.0,0.2
1018,74849,0.0,1.0,0.0,0.0
1019,74850,1.0,0.0,0.0,0.0
1020,74851,0.0,1.0,0.0,0.0
1021,74852,1.0,0.0,0.0,0.0
1022,74853,0.0,1.0,0.0,0.0
1023,74854,0.0,1.0,0.0,0.0
1024,74855,0.2,0.0,0.0,0.8
1025,74856,1.0,0.0,0.0,0.0
1026,74857,1.0,0.0,0.0,0.0
1027,74858,0.0,1.0,0.0,0.0
1028,74859,1.0,0.0,0.0,0.0
1029,74860,0.4,0.0,0.0,0.6
1030,74861,0.4,0.0,0.6,0.0
1031,74862,0.0,1.0,0.0,0.0
1032,74863,0.0,1.0,0.0,0.0
1033,74864,0.0,1.0,0.0,0.0
1034,74865,0.0,0.8,0.0,0.2
1035,74866,1.0,0.0,0.0,0.0
1036,74867,1.0,0.0,0.0,0.0
1037,74868,0.0,0.0,1.0,0.0
1038,74869,0.0,1.0,0.0,0.0
1039,74870,1.0,0.0,0.0,0.0
1040,74871,0.0,1.0,0.0,0.0
1041,74872,0.2,0.0,0.0,0.8
1042,74873,0.0,1.0,0.0,0.0
1043,74874,0.2,0.0,0.6,0.2
1044,74875,0.0,1.0,0.0,0.0
1045,74876,1.0,0.0,0.0,0.0
1046,74877,1.0,0.0,0.0,0.0
1047,74878,0.0,0.2,0.0,0.8
1048,74879,0.0,0.0,0.0,1.0
1049,74880,0.0,0.0,0.0,1.0
1050,74881,1.0,0.0,0.0,0.0
1051,74882,0.0,1.0,0.0,0.0
1052,74883,0.0,0.2,0.0,0.8
1053,74884,0.0,0.0,1.0,0.0
1054,74885,0.0,0.0,1.0,0.0
1055,74886,0.0,0.6,0.0,0.4
1056,74887,0.4,0.2,0.0,0.4
1057,74888,0.6,0.0,0.4,0.0
1058,74889,0.0,0.0,1.0,0.0
1059,74890,0.4,0.2,0.4,0.0
1060,74891,0.4,0.0,0.6,0.0
1061,74892,0.2,0.0,0.8,0.0
1062,74893,0.0,0.2,0.0,0.8
1063,74894,1.0,0.0,0.0,0.0
1064,74895,1.0,0.0,0.0,0.0
1065,74896,1.0,0.0,0.0,0.0
1066,74897,0.0,0.0,0.0,1.0
1067,74898,0.0,0.0,0.0,1.0
1068,74899,1.0,0.0,0.0,0.0
1069,74900,0.0,1.0,0.0,0.0
1070,74901,0.0,0.4,0.0,0.6
1071,74902,0.0,0.4,0.0,0.6
1072,74903,0.0,1.0,0.0,0.0
1073,74904,0.0,0.0,1.0,0.0
1074,74905,0.8,0.0,0.0,0.2
1075,74906,0.4,0.0,0.6,0.0
1076,74907,1.0,0.0,0.0,0.0
1077,74908,0.0,0.8,0.0,0.2
1078,74909,0.0,0.8,0.0,0.2
1079,74910,0.0,1.0,0.0,0.0
1080,74911,0.0,1.0,0.0,0.0
1081,74912,1.0,0.0,0.0,0.0
1082,74913,0.0,0.0,1.0,0.0
1083,74914,0.0,0.0,0.0,1.0
1084,74915,0.2,0.0,0.0,0.8
1085,74916,0.0,0.0,0.0,1.0
1086,74917,1.0,0.0,0.0,0.0
1087,74918,1.0,0.0,0.0,0.0
1088,74919,1.0,0.0,0.0,0.0
1089,74920,0.0,0.8,0.0,0.2
1090,74921,1.0,0.0,0.0,0.0
1091,74922,0.0,0.0,0.0,1.0
1092,74923,1.0,0.0,0.0,0.0
1093,74924,0.0,1.0,0.0,0.0
1094,74925,0.0,0.8,0.0,0.2
1095,74926,0.0,0.6,0.0,0.4
1096,74927,1.0,0.0,0.0,0.0
1097,74928,0.4,0.0,0.0,0.6
1098,74929,1.0,0.0,0.0,0.0
1099,74930,0.4,0.0,0.6,0.0
1100,74931,0.0,0.0,1.0,0.0
1101,74932,0.0,0.0,1.0,0.0
1102,74933,1.0,0.0,0.0,0.0
1103,74934,0.2,0.0,0.8,0.0
1104,74935,0.0,1.0,0.0,0.0
1105,74936,0.4,0.0,0.4,0.2
1106,74937,0.0,0.6,0.0,0.4
1107,74938,0.0,0.8,0.0,0.2
1108,74939,0.4,0.0,0.6,0.0
1109,74940,0.0,1.0,0.0,0.0
1110,74941,1.0,0.0,0.0,0.0
1111,74942,0.0,0.4,0.0,0.6
1112,74943,1.0,0.0,0.0,0.0
1113,74944,0.0,0.0,0.0,1.0
1114,74945,0.0,1.0,0.0,0.0
1115,74946,1.0,0.0,0.0,0.0
1116,74947,1.0,0.0,0.0,0.0
1117,74948,0.0,1.0,0.0,0.0
1118,74949,0.0,1.0,0.0,0.0
1119,74950,0.0,0.0,1.0,0.0
1120,74951,0.2,0.0,0.8,0.0
1121,74952,1.0,0.0,0.0,0.0
1122,74953,1.0,0.0,0.0,0.0
1123,74954,0.8,0.0,0.2,0.0
1124,74955,0.8,0.2,0.0,0.0
1125,74956,0.0,0.0,1.0,0.0
1126,74957,0.0,0.2,0.0,0.8
1127,74958,0.0,0.2,0.8,0.0
1128,74959,0.0,0.0,0.8,0.2
1129,74960,0.8,0.0,0.2,0.0
1130,74961,0.2,0.0,0.6,0.2
1131,74962,0.0,1.0,0.0,0.0
1132,74963,0.0,0.8,0.0,0.2
1133,74964,0.0,1.0,0.0,0.0
1134,74965,0.0,0.6,0.0,0.4
1135,74966,0.0,1.0,0.0,0.0
1136,74967,0.0,0.8,0.0,0.2
1137,74968,1.0,0.0,0.0,0.0
1138,74969,0.0,0.0,1.0,0.0
1139,74970,0.0,0.6,0.0,0.4
1140,74971,1.0,0.0,0.0,0.0
1141,74972,0.0,1.0,0.0,0.0
1142,74973,1.0,0.0,0.0,0.0
1143,74974,0.0,0.0,0.8,0.2
1144,74975,0.6,0.0,0.4,0.0
1145,74976,1.0,0.0,0.0,0.0
1146,74977,0.8,0.0,0.0,0.2
1147,74978,0.0,1.0,0.0,0.0
1148,74979,0.0,0.8,0.0,0.2
1149,74980,1.0,0.0,0.0,0.0
1150,74981,0.0,0.8,0.0,0.2
1151,74982,0.0,1.0,0.0,0.0
1152,74983,0.2,0.0,0.0,0.8
1153,74984,0.0,0.8,0.0,0.2
1154,74985,0.0,0.8,0.0,0.2
1155,74986,1.0,0.0,0.0,0.0
1156,74987,0.4,0.0,0.6,0.0
1157,74988,0.4,0.0,0.0,0.6
1158,74989,0.0,1.0,0.0,0.0
1159,74990,0.0,0.2,0.0,0.8
1160,74991,0.4,0.2,0.2,0.2
1161,74992,0.0,0.0,1.0,0.0
1162,74993,0.2,0.0,0.0,0.8
1163,74994,0.0,0.4,0.0,0.6
1164,74995,0.6,0.2,0.0,0.2
1165,74996,0.0,1.0,0.0,0.0
1166,74997,0.0,1.0,0.0,0.0
1167,74998,0.0,1.0,0.0,0.0
1168,74999,0.0,1.0,0.0,0.0
1169,75000,0.0,1.0,0.0,0.0
1170,75001,0.0,0.6,0.0,0.4
1171,75002,0.0,0.4,0.0,0.6
1172,75003,0.0,1.0,0.0,0.0
1173,75004,0.2,0.0,0.0,0.8
1174,75005,0.2,0.0,0.8,0.0
1175,75006,0.8,0.0,0.2,0.0
1176,75007,1.0,0.0,0.0,0.0
1177,75008,0.0,1.0,0.0,0.0
1178,75009,0.0,0.0,0.0,1.0
1179,75010,1.0,0.0,0.0,0.0
1180,75011,0.4,0.0,0.6,0.0
1181,75012,0.0,1.0,0.0,0.0
1182,75013,0.0,1.0,0.0,0.0
1183,75014,0.0,1.0,0.0,0.0
1184,75015,0.0,1.0,0.0,0.0
1185,75016,0.4,0.0,0.6,0.0
1186,75017,0.4,0.2,0.0,0.4
1187,75018,1.0,0.0,0.0,0.0
1188,75019,0.4,0.2,0.4,0.0
1189,75020,0.0,0.0,1.0,0.0
1190,75021,0.0,0.4,0.0,0.6
1191,75022,0.0,1.0,0.0,0.0
1192,75023,0.0,0.0,1.0,0.0
1193,75024,0.0,0.0,0.0,1.0
1194,75025,0.0,0.2,0.0,0.8
1195,75026,0.0,1.0,0.0,0.0
1196,75027,0.0,1.0,0.0,0.0
1197,75028,0.0,1.0,0.0,0.0
1198,75029,0.2,0.0,0.0,0.8
1199,75030,0.2,0.0,0.8,0.0
1200,75031,0.4,0.0,0.6,0.0
1201,75032,0.0,0.2,0.8,0.0
1202,75033,0.8,0.0,0.2,0.0
1203,75034,0.4,0.0,0.0,0.6
1204,75035,0.8,0.0,0.2,0.0
1205,75036,0.8,0.0,0.2,0.0
1206,75037,0.0,1.0,0.0,0.0
1207,75038,1.0,0.0,0.0,0.0
1208,75039,0.8,0.0,0.0,0.2
1209,75040,0.0,1.0,0.0,0.0
1210,75041,0.0,1.0,0.0,0.0
1211,75042,0.2,0.0,0.6,0.2
1212,75043,0.6,0.0,0.0,0.4
1213,75044,0.0,0.4,0.0,0.6
1214,75045,0.2,0.2,0.0,0.6
1215,75046,0.0,1.0,0.0,0.0
1216,75047,0.0,0.2,0.0,0.8
1217,75048,0.2,0.0,0.8,0.0
1218,75049,0.0,0.8,0.2,0.0
1219,75050,0.0,0.8,0.0,0.2
1220,75051,0.0,0.0,0.0,1.0
1221,75052,0.0,0.0,1.0,0.0
1222,75053,0.2,0.0,0.8,0.0
1223,75054,0.0,1.0,0.0,0.0
1224,75055,0.0,0.8,0.0,0.2
1225,75056,1.0,0.0,0.0,0.0
1226,75057,1.0,0.0,0.0,0.0
1227,75058,0.0,0.2,0.0,0.8
1228,75059,0.0,0.0,1.0,0.0
1229,75060,0.0,1.0,0.0,0.0
1230,75061,0.0,1.0,0.0,0.0
1231,75062,0.6,0.0,0.4,0.0
1232,75063,0.0,0.0,0.8,0.2
1233,75064,0.2,0.0,0.8,0.0
1234,75065,0.0,0.6,0.0,0.4
1235,75066,0.0,0.0,0.0,1.0
1236,75067,0.0,0.4,0.0,0.6
1237,75068,0.0,1.0,0.0,0.0
1238,75069,0.0,1.0,0.0,0.0
1239,75070,0.2,0.0,0.8,0.0
1240,75071,0.0,1.0,0.0,0.0
1241,75072,0.0,0.0,0.0,1.0
1242,75073,0.6,0.0,0.0,0.4
1243,75074,0.0,0.8,0.0,0.2
1244,75075,0.4,0.0,0.6,0.0
1245,75076,0.0,1.0,0.0,0.0
1246,75077,0.2,0.0,0.8,0.0
1247,75078,1.0,0.0,0.0,0.0
1248,75079,1.0,0.0,0.0,0.0
1249,75080,1.0,0.0,0.0,0.0
1250,75081,0.6,0.0,0.4,0.0
1251,75082,0.0,1.0,0.0,0.0
1252,75083,0.0,0.8,0.0,0.2
1253,75084,0.2,0.0,0.0,0.8
1254,75085,0.8,0.0,0.2,0.0
1255,75086,1.0,0.0,0.0,0.0
1256,75087,0.2,0.4,0.0,0.4
1257,75088,0.0,0.0,0.0,1.0
1258,75089,0.0,0.0,1.0,0.0
1259,75090,0.4,0.2,0.0,0.4
1260,75091,1.0,0.0,0.0,0.0
1261,75092,0.2,0.0,0.4,0.4
1262,75093,0.6,0.0,0.4,0.0
1263,75094,0.4,0.0,0.4,0.2
1264,75095,0.0,0.8,0.0,0.2
1265,75096,0.0,0.4,0.0,0.6
1266,75097,0.0,1.0,0.0,0.0
1267,75098,0.2,0.4,0.4,0.0
1268,75099,0.0,0.6,0.0,0.4
1269,75100,0.0,0.0,1.0,0.0
1270,75101,0.6,0.0,0.4,0.0
1271,75102,0.4,0.0,0.6,0.0
1272,75103,0.2,0.0,0.0,0.8
1273,75104,0.0,0.0,0.0,1.0
1274,75105,0.0,0.6,0.0,0.4
1275,75106,0.0,0.2,0.0,0.8
1276,75107,0.0,0.0,1.0,0.0
1277,75108,0.0,0.8,0.0,0.2
1278,75109,0.6,0.0,0.4,0.0
1279,75110,0.0,0.0,0.0,1.0
1280,75111,0.4,0.0,0.6,0.0
1281,75112,1.0,0.0,0.0,0.0
1282,75113,0.0,0.6,0.0,0.4
1283,75114,1.0,0.0,0.0,0.0
1284,75115,0.0,0.4,0.0,0.6
1285,75116,0.2,0.4,0.0,0.4
1286,75117,0.0,1.0,0.0,0.0
1287,75118,1.0,0.0,0.0,0.0
1288,75119,0.0,0.2,0.0,0.8
1289,75120,0.0,1.0,0.0,0.0
1290,75121,1.0,0.0,0.0,0.0
1291,75122,0.0,1.0,0.0,0.0
1292,75123,0.2,0.0,0.8,0.0
1293,75124,0.0,1.0,0.0,0.0
1294,75125,0.0,0.8,0.0,0.2
1295,75126,0.8,0.2,0.0,0.0
1296,75127,1.0,0.0,0.0,0.0
1297,75128,0.0,0.2,0.6,0.2
1298,75129,0.0,0.0,1.0,0.0
1299,75130,0.0,0.0,1.0,0.0
1300,75131,0.0,0.2,0.0,0.8
1301,75132,0.0,0.8,0.0,0.2
1302,75133,0.0,0.2,0.0,0.8
1303,75134,0.0,0.0,0.0,1.0
1304,75135,0.0,0.0,0.0,1.0
1305,75136,0.0,0.0,1.0,0.0
1306,75137,0.0,1.0,0.0,0.0
1307,75138,0.0,0.4,0.0,0.6
1308,75139,0.0,1.0,0.0,0.0
1309,75140,0.0,0.2,0.0,0.8
1310,75141,0.0,0.0,1.0,0.0
1311,75142,1.0,0.0,0.0,0.0
1312,75143,1.0,0.0,0.0,0.0
1313,75144,0.2,0.0,0.8,0.0
