id,booking_date,origin,destination,dep_date,dep_time,pax,fare_choice
523,20170531,BOM,BLR,20170601,1800,1,Classic
524,20170531,DEL,BOM,20170601,1745,1,Flex
525,20170601,BLR,BOM,20170601,1815,1,Classic
526,20170601,BOM,DEL,20170601,1800,1,Classic
527,20170512,BOM,CCU,20170601,1905,1,Deal
528,20170514,DEL,BOM,20170601,800,1,Saver
529,20170527,HYD,BOM,20170601,1830,1,Classic
530,20170420,HYD,BOM,20170601,1940,1,Deal
531,20170328,HYD,BOM,20170601,1505,2,Deal
532,20170327,MAA,DEL,20170601,1030,1,Deal
533,20170504,MAA,BOM,20170601,1310,4,Deal
534,20170503,BOM,MAA,20170601,1325,3,Deal
535,20170531,DEL,BOM,20170601,1915,1,Flex
536,20170531,DEL,BOM,20170601,1945,3,Flex
537,20170427,CCU,BOM,20170601,145,2,Deal
538,20170525,BOM,DEL,20170601,830,1,Saver
539,20170511,DEL,CCU,20170601,1050,1,Saver
540,20170519,BOM,BLR,20170601,2025,1,Saver
541,20170514,BOM,DEL,20170601,800,1,Saver
542,20170522,BOM,DEL,20170601,730,1,Saver
543,20170529,DEL,MAA,20170601,1100,3,Flex
544,20170503,DEL,CCU,20170601,525,1,Deal
545,20170530,BOM,MAA,20170601,1055,1,Classic
546,20170328,CCU,BOM,20170601,1405,1,Saver
547,20170305,BOM,CCU,20170601,1255,1,Deal
548,20170518,GOI,BOM,20170601,1310,2,Deal
549,20170601,DEL,MAA,20170601,1100,3,Classic
550,20170531,GOI,BOM,20170601,1435,7,Classic
551,20170527,BOM,DEL,20170601,1915,1,Classic
552,20170520,DEL,MAA,20170601,1100,1,Classic
553,20170326,BLR,DEL,20170601,750,1,Deal
554,20170514,BOM,DEL,20170601,300,2,Saver
555,20170528,DEL,BLR,20170601,2045,1,Classic
556,20170514,BLR,BOM,20170601,1815,1,Classic
557,20170510,MAA,BOM,20170601,810,1,Saver
558,20170530,MAA,BOM,20170601,1310,1,Classic
559,20170530,DEL,BOM,20170601,945,1,Flex
560,20170530,DEL,MAA,20170601,2055,1,Flex
561,20170530,DEL,BOM,20170601,2150,1,Classic
562,20170531,DEL,BLR,20170601,705,1,Classic
563,20170531,DEL,BOM,20170601,2150,1,Classic
564,20170517,GOI,BOM,20170601,430,2,Deal
565,20170531,DEL,BLR,20170601,1830,1,Classic
566,20170531,BOM,DEL,20170601,955,1,Classic
567,20170531,GOI,BOM,20170601,430,4,Saver
568,20170511,BOM,MAA,20170601,1325,2,Saver
569,20170511,HYD,BOM,20170601,720,1,Deal
570,20170601,HYD,BOM,20170601,1830,1,Classic
571,20170526,BOM,BLR,20170601,840,1,Classic
572,20170520,BOM,BLR,20170601,1550,2,Deal
573,20170510,MAA,BOM,20170601,810,3,Saver
574,20170508,MAA,BOM,20170601,700,2,Deal
575,20170529,MAA,BOM,20170601,1805,1,Classic
576,20170529,BLR,BOM,20170601,855,1,Classic
577,20170529,DEL,BLR,20170601,705,1,Classic
578,20170517,BOM,CCU,20170601,610,2,Deal
579,20170531,BOM,DEL,20170601,800,1,Classic
580,20170531,DEL,BOM,20170601,2150,1,Classic
581,20170517,DEL,CCU,20170601,730,2,Classic
582,20170517,CCU,BOM,20170601,1145,1,Saver
583,20170505,GOI,BOM,20170601,430,4,Deal
584,20170531,BOM,MAA,20170601,1525,4,Saver
585,20170531,DEL,BOM,20170601,1615,1,Flex
586,20170601,HYD,BOM,20170601,1830,1,Classic
587,20170511,MAA,BOM,20170601,545,1,Saver
588,20170526,BOM,BLR,20170601,630,1,Classic
589,20170527,DEL,BLR,20170601,705,1,Classic
590,20170314,BLR,BOM,20170601,700,1,Deal
591,20170531,BOM,BLR,20170601,2025,2,Classic
592,20170601,DEL,BOM,20170601,1815,1,Flex
593,20170531,CCU,BOM,20170601,620,1,Flex
594,20170531,BOM,DEL,20170601,300,1,Classic
595,20170518,GOI,BOM,20170601,1835,1,Saver
596,20170512,BOM,DEL,20170601,1800,2,Saver
597,20170519,MAA,BOM,20170601,1545,3,Saver
598,20170510,MAA,BOM,20170601,1920,1,Saver
599,20170506,DEL,BLR,20170601,2045,3,Saver
600,20170510,MAA,BOM,20170601,810,2,Saver
601,20170515,DEL,BOM,20170601,800,1,Saver
602,20170523,DEL,CCU,20170601,730,1,Classic
603,20170530,MAA,BOM,20170601,810,1,Classic
604,20170515,DEL,MAA,20170601,650,1,Saver
605,20170529,HYD,BOM,20170601,915,1,Classic
606,20170529,BLR,DEL,20170601,920,1,Classic
607,20170509,BOM,BLR,20170601,1550,1,Deal
608,20170530,BLR,DEL,20170601,1510,2,Classic
609,20170530,CCU,BOM,20170601,2120,1,Classic
610,20170514,MAA,BOM,20170601,1920,1,Saver
611,20170522,MAA,BOM,20170601,1120,1,Saver
612,20170519,GOI,BOM,20170601,1310,1,Deal
613,20170402,BOM,CCU,20170601,2035,1,Deal
614,20170430,BOM,MAA,20170601,305,2,Saver
615,20170508,CCU,BOM,20170601,1405,2,Saver
616,20170529,DEL,CCU,20170601,1050,1,Flex
617,20170502,MAA,DEL,20170601,630,1,Deal
618,20170524,BOM,BLR,20170601,630,1,Classic
619,20170517,BOM,CCU,20170601,1255,1,Deal
620,20170503,DEL,CCU,20170601,1050,1,Deal
621,20170524,DEL,BLR,20170601,2045,1,Saver
622,20170531,CCU,BOM,20170601,925,1,Flex
623,20170531,BOM,DEL,20170601,2055,1,Classic
624,20170531,BLR,BOM,20170601,2035,3,Classic
625,20170531,BOM,CCU,20170601,1905,1,Classic
626,20170601,MAA,BOM,20170601,1545,1,Classic
627,20170513,BLR,DEL,20170601,1945,1,Saver
628,20170527,DEL,BOM,20170601,1745,1,Classic
629,20170529,BOM,CCU,20170601,1750,1,Classic
630,20170530,BLR,BOM,20170601,700,3,Classic
631,20170530,DEL,MAA,20170601,2055,1,Flex
632,20170530,BLR,BOM,20170601,1615,1,Deal
633,20170531,MAA,BOM,20170601,1805,1,Classic
634,20170522,DEL,BOM,20170601,800,1,Classic
635,20170530,BOM,MAA,20170601,2040,2,Saver
636,20170530,DEL,BLR,20170601,2045,1,Classic
637,20170530,BOM,DEL,20170601,700,1,Classic
638,20170530,DEL,BOM,20170601,1615,1,Classic
639,20170522,BOM,CCU,20170601,1905,3,Deal
640,20170328,BOM,MAA,20170601,2040,1,Deal
641,20170530,CCU,BOM,20170601,1850,1,Flex
642,20170530,DEL,BOM,20170601,705,1,Flex
643,20170530,HYD,BOM,20170601,2130,1,Classic
644,20170503,DEL,BLR,20170601,1450,1,Saver
645,20170419,CCU,BOM,20170601,1145,1,Deal
646,20170531,HYD,BOM,20170601,720,1,Classic
647,20170524,DEL,BOM,20170601,1615,1,Saver
648,20170426,DEL,MAA,20170601,1100,3,Saver
649,20170531,BOM,DEL,20170601,1500,1,Classic
650,20170601,BLR,DEL,20170601,1945,1,Classic
651,20170525,DEL,BOM,20170601,705,2,Classic
652,20170525,CCU,BOM,20170601,1610,1,Classic
653,20170526,DEL,MAA,20170601,1600,1,Classic
654,20170531,BLR,DEL,20170601,750,2,Classic
655,20170531,CCU,BOM,20170601,925,1,Flex
656,20170510,GOI,BOM,20170601,1500,3,Saver
657,20170517,BOM,CCU,20170601,610,1,Deal
658,20170511,HYD,BOM,20170601,1830,1,Saver
659,20170504,GOI,BOM,20170601,430,3,Deal
660,20170526,BOM,DEL,20170601,1100,1,Saver
661,20170531,BOM,CCU,20170601,1905,1,Classic
662,20170531,MAA,BOM,20170601,2045,1,Classic
663,20170531,DEL,BLR,20170601,2045,1,Classic
664,20170513,MAA,DEL,20170601,1030,6,Saver
665,20170319,BLR,DEL,20170601,1510,2,Deal
666,20170413,GOI,BOM,20170601,1435,1,Saver
667,20170413,HYD,BOM,20170601,1940,1,Deal
668,20170427,DEL,BLR,20170601,1450,1,Saver
669,20170528,BOM,BLR,20170601,840,5,Classic
670,20170529,BOM,DEL,20170601,1100,1,Classic
671,20170411,GOI,BOM,20170601,1500,3,Deal
672,20170530,BOM,DEL,20170601,730,2,Classic
673,20170517,BOM,BLR,20170601,1800,1,Saver
674,20170525,BOM,DEL,20170601,700,1,Saver
675,20170531,DEL,BLR,20170601,705,1,Flex
676,20170531,BOM,MAA,20170601,1915,1,Flex
677,20170531,BOM,BLR,20170601,1455,3,Deal
678,20170531,HYD,BOM,20170601,915,1,Classic
679,20170531,BLR,DEL,20170601,700,1,Classic
680,20170531,GOI,BOM,20170601,1500,2,Classic
681,20170512,GOI,BOM,20170601,705,3,Deal
682,20170422,BOM,DEL,20170601,800,1,Deal
683,20170521,DEL,CCU,20170601,730,1,Classic
684,20170515,DEL,BOM,20170601,2245,4,Saver
685,20170530,BLR,BOM,20170601,2150,1,Classic
686,20170530,GOI,BOM,20170601,430,2,Classic
687,20170509,HYD,BOM,20170601,2130,1,Saver
688,20170530,DEL,BLR,20170601,1625,1,Classic
689,20170601,MAA,DEL,20170601,1930,1,Classic
690,20170511,BLR,BOM,20170601,1615,1,Deal
691,20170518,MAA,BOM,20170601,545,1,Saver
692,20170526,CCU,BOM,20170601,925,1,Classic
693,20170429,DEL,BOM,20170601,1915,1,Saver
694,20170527,BLR,BOM,20170601,1815,1,Classic
695,20170322,MAA,DEL,20170601,630,1,Deal
696,20170426,CCU,BOM,20170601,1610,1,Saver
697,20170531,BOM,DEL,20170601,1700,1,Classic
698,20170531,DEL,BOM,20170601,2150,1,Flex
699,20170531,DEL,BLR,20170601,1150,1,Flex
700,20170531,DEL,BOM,20170601,1745,1,Flex
701,20170504,MAA,BOM,20170601,1310,2,Saver
702,20170601,BOM,CCU,20170601,1750,1,Classic
703,20170601,HYD,BOM,20170601,1940,1,Classic
704,20170601,BOM,DEL,20170601,1500,3,Classic
705,20170601,MAA,BOM,20170601,1920,1,Classic
706,20170601,BOM,MAA,20170601,1325,2,Deal
707,20170505,BOM,DEL,20170601,1100,1,Deal
708,20170526,BOM,MAA,20170601,835,1,Classic
709,20170422,CCU,BOM,20170601,1145,2,Saver
710,20170501,DEL,BOM,20170601,705,4,Saver
711,20170501,BOM,CCU,20170601,2035,1,Saver
712,20170523,BOM,DEL,20170601,1800,1,Saver
713,20170516,GOI,BOM,20170601,430,1,Deal
714,20170509,GOI,BOM,20170601,1500,3,Deal
715,20170517,BLR,BOM,20170601,2035,1,Saver
716,20170531,MAA,DEL,20170601,1030,1,Flex
717,20170531,BOM,BLR,20170601,1800,2,Saver
718,20170601,BOM,MAA,20170601,1805,2,Classic
719,20170511,HYD,BOM,20170601,720,4,Deal
720,20170506,MAA,BOM,20170601,1120,1,Saver
721,20170527,DEL,BOM,20170601,1135,1,Classic
722,20170327,BLR,DEL,20170601,750,1,Deal
723,20170531,DEL,BLR,20170601,1830,2,Classic
724,20170517,BOM,MAA,20170601,705,1,Saver
725,20170531,DEL,BOM,20170601,1500,2,Classic
726,20170531,BLR,BOM,20170601,2150,2,Classic
727,20170428,BOM,DEL,20170601,700,4,Deal
728,20170524,BOM,CCU,20170601,705,1,Saver
729,20170531,DEL,BLR,20170601,1625,1,Classic
730,20170524,CCU,BOM,20170601,1610,4,Classic
731,20170531,CCU,BOM,20170601,2120,1,Flex
732,20170525,DEL,BOM,20170601,1400,4,Saver
733,20170525,BOM,DEL,20170601,800,1,Saver
734,20170526,HYD,BOM,20170601,1940,1,Saver
735,20170422,DEL,BOM,20170601,1615,1,Saver
736,20170408,BOM,MAA,20170601,1055,2,Deal
737,20170520,BOM,DEL,20170601,730,2,Deal
738,20170329,MAA,BOM,20170601,545,1,Deal
739,20170315,MAA,BOM,20170601,1545,1,Deal
740,20170129,BOM,DEL,20170601,1500,1,Deal
741,20170528,BOM,MAA,20170601,1805,1,Classic
742,20170515,BLR,DEL,20170601,1510,1,Saver
743,20170516,BOM,CCU,20170601,705,1,Deal
744,20170530,DEL,BOM,20170601,800,1,Flex
745,20170530,DEL,BOM,20170601,1745,1,Classic
746,20170530,GOI,BOM,20170601,705,1,Classic
747,20170531,HYD,BOM,20170601,1505,1,Classic
748,20170531,CCU,BOM,20170601,1405,1,Flex
749,20170531,BOM,BLR,20170601,2130,1,Classic
750,20170517,BOM,CCU,20170601,705,2,Deal
751,20170531,GOI,BOM,20170601,1500,1,Classic
752,20170427,BOM,DEL,20170601,1800,5,Deal
753,20170518,BOM,MAA,20170601,1915,2,Saver
754,20170525,BLR,BOM,20170601,545,1,Saver
755,20170525,BOM,DEL,20170601,1700,1,Saver
756,20170525,DEL,BOM,20170601,2245,2,Saver
757,20170421,BOM,MAA,20170601,705,3,Deal
758,20170519,GOI,BOM,20170601,1500,4,Classic
759,20170522,DEL,CCU,20170601,1050,1,Classic
760,20170522,BOM,BLR,20170601,840,1,Saver
761,20170529,DEL,BOM,20170601,1945,1,Flex
762,20170530,MAA,BOM,20170601,1920,1,Classic
763,20170530,BOM,CCU,20170601,1255,1,Saver
764,20170531,BLR,DEL,20170601,920,2,Classic
765,20170524,BOM,BLR,20170601,1330,1,Saver
766,20170531,BOM,DEL,20170601,1100,1,Classic
767,20170531,BLR,DEL,20170601,1105,1,Classic
768,20170508,DEL,CCU,20170601,525,1,Deal
769,20170531,DEL,BLR,20170601,1830,1,Classic
770,20170531,BOM,BLR,20170601,1550,1,Classic
771,20170601,BOM,CCU,20170601,2035,1,Classic
772,20170518,DEL,BOM,20170601,1945,1,Saver
773,20170511,BLR,BOM,20170601,855,1,Deal
774,20170504,DEL,BOM,20170601,800,3,Saver
775,20170430,BLR,DEL,20170601,920,1,Deal
776,20170528,HYD,BOM,20170601,720,2,Classic
777,20170424,DEL,CCU,20170601,730,2,Deal
778,20170508,BOM,DEL,20170601,900,1,Deal
779,20170601,DEL,BOM,20170601,1400,1,Classic
780,20170516,BLR,DEL,20170601,1945,1,Saver
781,20170530,BOM,BLR,20170601,2130,1,Classic
782,20170214,DEL,CCU,20170601,730,1,Deal
783,20170214,DEL,CCU,20170601,730,1,Deal
784,20170411,BLR,DEL,20170601,1105,1,Deal
785,20170402,MAA,BOM,20170601,1545,3,Deal
786,20170419,MAA,DEL,20170601,1340,1,Deal
787,20170531,BLR,BOM,20170601,1120,1,Classic
788,20170524,DEL,MAA,20170601,1100,6,Classic
789,20170503,BLR,DEL,20170601,920,2,Deal
790,20170531,DEL,BOM,20170601,1500,4,Flex
791,20170531,GOI,BOM,20170601,1435,1,Classic
792,20170525,BOM,MAA,20170601,2040,2,Classic
793,20170525,BOM,CCU,20170601,705,1,Classic
794,20170601,DEL,MAA,20170601,2055,1,Flex
795,20170519,BOM,CCU,20170601,815,1,Saver
796,20170316,DEL,MAA,20170601,650,3,Deal
797,20170531,DEL,BOM,20170601,1400,1,Flex
798,20170531,BOM,DEL,20170601,800,1,Classic
799,20170531,DEL,BLR,20170601,1625,1,Classic
800,20170531,BOM,DEL,20170601,700,1,Classic
801,20170531,DEL,BLR,20170601,2045,2,Classic
802,20170406,MAA,DEL,20170601,1030,1,Deal
803,20170511,BLR,DEL,20170601,1745,1,Saver
804,20170525,MAA,BOM,20170601,2045,1,Classic
805,20170525,DEL,BOM,20170601,1400,2,Classic
806,20170512,BLR,DEL,20170601,1105,1,Deal
807,20170530,BOM,DEL,20170601,730,3,Classic
808,20170411,DEL,MAA,20170601,1100,6,Deal
809,20170523,BOM,MAA,20170601,1055,1,Saver
810,20170530,DEL,BOM,20170601,1240,1,Classic
811,20170530,MAA,BOM,20170601,1805,1,Classic
812,20170530,DEL,BOM,20170601,945,2,Flex
813,20170530,CCU,BOM,20170601,2120,1,Classic
814,20170129,BOM,DEL,20170601,1500,1,Deal
815,20170413,GOI,BOM,20170601,1435,1,Saver
816,20170412,GOI,BOM,20170601,1500,1,Deal
817,20170524,BOM,CCU,20170601,815,1,Saver
818,20170531,DEL,BOM,20170601,1945,1,Flex
819,20170420,CCU,BOM,20170601,1145,3,Deal
820,20170601,BOM,DEL,20170601,1915,1,Classic
821,20170525,BOM,BLR,20170601,2130,1,Saver
822,20170423,MAA,BOM,20170601,1545,1,Deal
823,20170424,DEL,BOM,20170601,1400,2,Saver
824,20170529,BLR,BOM,20170601,1815,1,Classic
825,20170515,CCU,BOM,20170601,145,4,Saver
826,20170529,CCU,BOM,20170601,1405,4,Flex
827,20170530,DEL,BOM,20170601,945,2,Flex
828,20170530,BLR,DEL,20170601,750,1,Classic
829,20170527,DEL,BOM,20170601,2245,1,Classic
830,20170522,CCU,BOM,20170601,925,1,Saver
831,20170529,DEL,BOM,20170601,1815,2,Classic
832,20170529,MAA,DEL,20170601,1930,2,Flex
833,20170509,GOI,BOM,20170601,1435,3,Deal
834,20170530,DEL,BOM,20170601,1135,1,Classic
835,20170516,CCU,BOM,20170601,145,3,Saver
836,20170530,MAA,DEL,20170601,1930,1,Classic
837,20170530,BOM,DEL,20170601,1800,1,Classic
838,20170327,MAA,DEL,20170601,1030,1,Deal
839,20170325,BLR,DEL,20170601,920,1,Deal
840,20170531,DEL,CCU,20170601,1750,1,Flex
841,20170524,BOM,BLR,20170601,2025,1,Classic
842,20170531,MAA,BOM,20170601,545,2,Saver
843,20170531,DEL,BLR,20170601,750,1,Classic
844,20170531,DEL,BOM,20170601,1400,1,Flex
845,20170601,HYD,BOM,20170601,915,1,Classic
846,20170428,MAA,DEL,20170601,1930,1,Deal
847,20170428,BLR,DEL,20170601,1105,4,Deal
848,20170513,BLR,BOM,20170601,855,2,Deal
849,20170520,MAA,BOM,20170601,1545,2,Saver
850,20170504,GOI,BOM,20170601,430,4,Deal
851,20170327,DEL,BLR,20170601,1625,1,Deal
852,20170508,HYD,BOM,20170601,720,1,Deal
853,20170502,GOI,BOM,20170601,1435,6,Saver
854,20170530,MAA,BOM,20170601,545,1,Classic
855,20170530,DEL,BOM,20170601,1240,1,Classic
856,20170430,DEL,BOM,20170601,800,1,Saver
857,20170514,BOM,CCU,20170601,1905,1,Deal
858,20170501,DEL,BOM,20170601,705,1,Saver
859,20170418,MAA,BOM,20170601,1120,1,Saver
860,20170530,BOM,MAA,20170601,1805,1,Classic
861,20170530,HYD,BOM,20170601,915,1,Classic
862,20170530,BLR,BOM,20170601,1615,1,Deal
863,20170327,MAA,DEL,20170601,1030,1,Deal
864,20170329,BLR,DEL,20170601,700,1,Deal
865,20170403,DEL,BLR,20170601,1150,4,Classic
866,20170514,BOM,CCU,20170601,815,1,Deal
867,20170528,DEL,CCU,20170601,730,1,Flex
868,20170410,MAA,BOM,20170601,700,1,Deal
869,20170522,BLR,DEL,20170601,1510,1,Saver
870,20170522,HYD,BOM,20170601,1505,2,Saver
871,20170530,BOM,BLR,20170601,840,1,Classic
872,20170530,CCU,BOM,20170601,145,1,Classic
873,20170207,DEL,MAA,20170601,1045,2,Deal
874,20170509,BOM,MAA,20170601,1915,2,Saver
875,20170530,HYD,BOM,20170601,2130,1,Classic
876,20170530,DEL,BOM,20170601,2150,1,Classic
877,20170509,BOM,CCU,20170601,1255,1,Saver
878,20170530,CCU,BOM,20170601,620,1,Flex
879,20170430,BLR,DEL,20170601,750,1,Deal
880,20170528,CCU,BOM,20170601,1610,3,Classic
881,20170529,BLR,BOM,20170601,1120,1,Classic
882,20170529,DEL,BOM,20170601,800,1,Classic
883,20170509,BOM,CCU,20170601,705,1,Deal
884,20170530,DEL,MAA,20170601,1600,1,Flex
885,20170312,MAA,DEL,20170601,1340,1,Deal
886,20170529,BLR,BOM,20170601,855,1,Classic
887,20170522,BOM,DEL,20170601,800,1,Saver
888,20170515,DEL,BOM,20170601,2050,1,Saver
889,20170425,CCU,BOM,20170601,925,2,Saver
890,20170530,BOM,DEL,20170601,700,1,Classic
891,20170530,CCU,BOM,20170601,145,1,Classic
892,20170530,CCU,BOM,20170601,145,1,Classic
893,20170512,DEL,MAA,20170601,845,2,Deal
894,20170530,BLR,BOM,20170601,2035,1,Classic
895,20170426,BOM,CCU,20170601,1255,1,Saver
896,20170524,DEL,MAA,20170601,650,1,Classic
897,20170524,MAA,BOM,20170601,2045,1,Classic
898,20170531,BOM,BLR,20170601,1455,1,Classic
899,20170526,DEL,CCU,20170601,1050,1,Flex
900,20170512,DEL,MAA,20170601,2055,1,Saver
901,20170520,HYD,BOM,20170601,2130,1,Classic
902,20170513,MAA,BOM,20170601,700,3,Saver
903,20170325,BOM,MAA,20170601,705,1,Deal
904,20170529,DEL,BOM,20170601,2150,1,Classic
905,20170529,MAA,BOM,20170601,1310,1,Classic
906,20170530,DEL,BOM,20170601,1615,1,Classic
907,20170530,DEL,BOM,20170601,2245,1,Classic
908,20170530,BOM,DEL,20170601,800,1,Classic
909,20170424,DEL,CCU,20170601,1750,5,Saver
910,20170324,CCU,BOM,20170601,1145,3,Saver
911,20170213,DEL,BOM,20170601,2150,2,Deal
912,20170324,BLR,DEL,20170601,750,1,Deal
913,20170510,BLR,BOM,20170601,545,2,Deal
914,20170524,GOI,BOM,20170601,705,1,Classic
915,20170531,DEL,BOM,20170601,2150,1,Flex
916,20170531,BLR,BOM,20170601,545,1,Saver
917,20170531,DEL,BLR,20170601,2140,1,Classic
918,20170511,DEL,CCU,20170601,1050,1,Saver
919,20170512,GOI,BOM,20170601,705,1,Deal
920,20170422,BOM,DEL,20170601,800,1,Deal
921,20170527,HYD,BOM,20170601,720,1,Classic
922,20170514,HYD,BOM,20170601,2130,1,Saver
923,20170529,DEL,BOM,20170601,1135,2,Classic
924,20170530,GOI,BOM,20170601,430,2,Saver
925,20170601,HYD,BOM,20170601,720,2,Classic
926,20170503,BOM,MAA,20170601,1915,1,Deal
927,20170531,DEL,BOM,20170601,1500,1,Flex
928,20170531,BOM,BLR,20170601,1455,1,Deal
929,20170427,HYD,BOM,20170601,1505,3,Deal
930,20170601,BOM,CCU,20170601,1255,2,Classic
931,20170407,BLR,DEL,20170601,920,1,Deal
932,20170429,MAA,DEL,20170601,1820,1,Deal
933,20170531,DEL,BLR,20170601,1150,1,Classic
934,20170531,DEL,BOM,20170601,1500,1,Flex
935,20170601,BOM,MAA,20170601,1525,1,Saver
936,20170525,BOM,DEL,20170601,1700,1,Saver
937,20170601,BLR,BOM,20170601,2035,1,Classic
938,20170401,BOM,CCU,20170601,1255,1,Deal
939,20170510,MAA,BOM,20170601,810,3,Deal
940,20170131,DEL,BOM,20170601,1240,1,Deal
941,20170531,DEL,BLR,20170601,1830,1,Classic
942,20170517,DEL,BOM,20170601,1030,4,Saver
943,20170531,BOM,BLR,20170601,2025,1,Saver
944,20170526,HYD,BOM,20170601,720,1,Classic
945,20170510,BLR,DEL,20170601,700,1,Deal
946,20170510,BLR,BOM,20170601,1120,1,Deal
947,20170531,BOM,DEL,20170601,955,3,Classic
948,20170517,DEL,BLR,20170601,2045,2,Saver
949,20170531,DEL,BLR,20170601,1830,1,Classic
950,20170531,GOI,BOM,20170601,1835,1,Classic
951,20170531,BOM,BLR,20170601,2025,1,Saver
952,20170525,BOM,DEL,20170601,1700,1,Saver
953,20170601,BLR,DEL,20170601,1510,1,Classic
954,20170427,CCU,BOM,20170601,925,1,Deal
955,20170525,BOM,DEL,20170601,730,1,Saver
956,20170526,CCU,BOM,20170601,1610,1,Classic
957,20170422,BOM,DEL,20170601,900,1,Deal
958,20170510,BOM,DEL,20170601,730,1,Deal
959,20170409,DEL,BLR,20170601,2140,1,Saver
960,20170514,GOI,BOM,20170601,430,1,Saver
961,20170514,BLR,BOM,20170601,855,1,Deal
962,20170522,BOM,BLR,20170601,630,1,Saver
963,20170529,BLR,BOM,20170601,2035,1,Classic
964,20170509,GOI,BOM,20170601,430,6,Deal
965,20170530,DEL,BOM,20170601,1915,3,Classic
966,20170320,MAA,DEL,20170601,630,1,Deal
967,20170411,BLR,DEL,20170601,1105,2,Deal
968,20170510,GOI,BOM,20170601,1500,2,Saver
969,20170531,CCU,BOM,20170601,2120,1,Classic
970,20170531,BOM,BLR,20170601,2130,1,Classic
971,20170524,BLR,DEL,20170601,1105,2,Saver
972,20170531,CCU,BOM,20170601,145,1,Flex
973,20170601,DEL,BOM,20170601,1030,1,Flex
974,20170601,CCU,BOM,20170601,2120,1,Flex
975,20170512,BLR,BOM,20170601,545,1,Deal
976,20170512,BLR,DEL,20170601,920,2,Deal
977,20170327,MAA,DEL,20170601,1030,1,Deal
978,20170528,HYD,BOM,20170601,1940,1,Classic
979,20170502,BOM,BLR,20170601,1455,1,Deal
980,20170530,BOM,MAA,20170601,1525,1,Classic
981,20170530,DEL,BOM,20170601,800,1,Flex
982,20170425,BOM,MAA,20170601,2040,1,Deal
983,20170530,DEL,BOM,20170601,2245,1,Classic
984,20170504,GOI,BOM,20170601,430,1,Deal
985,20170531,MAA,DEL,20170601,630,1,Flex
986,20170531,DEL,BLR,20170601,750,1,Classic
987,20170531,CCU,BOM,20170601,1405,3,Flex
988,20170601,BOM,MAA,20170601,2040,1,Classic
989,20170531,BOM,DEL,20170601,800,1,Classic
990,20170517,DEL,CCU,20170601,730,1,Classic
991,20170524,BLR,BOM,20170601,2150,3,Saver
992,20170525,MAA,DEL,20170601,1340,4,Classic
993,20170601,BOM,BLR,20170601,1455,1,Classic
994,20170601,HYD,BOM,20170601,915,1,Classic
995,20170511,BLR,BOM,20170601,1120,1,Deal
996,20170526,BOM,BLR,20170601,840,1,Saver
997,20170512,BLR,DEL,20170601,555,1,Deal
998,20170501,DEL,BOM,20170601,1815,1,Saver
999,20170424,BOM,BLR,20170601,1330,1,Deal
1000,20170530,DEL,BOM,20170601,2150,1,Classic
1001,20170530,HYD,BOM,20170601,1940,1,Classic
1002,20170530,DEL,BOM,20170601,1240,1,Flex
1003,20170531,DEL,BLR,20170601,750,1,Classic
1004,20170531,DEL,BOM,20170601,1500,1,Classic
1005,20170510,CCU,BOM,20170601,925,2,Saver
1006,20170531,BLR,DEL,20170601,750,1,Classic
1007,20170510,HYD,BOM,20170601,720,2,Deal
1008,20170531,BOM,MAA,20170601,1525,1,Classic
1009,20170511,DEL,BOM,20170601,1030,3,Saver
1010,20170328,BOM,CCU,20170601,815,1,Deal
1011,20170510,MAA,DEL,20170601,630,1,Deal
1012,20170504,GOI,BOM,20170601,430,1,Deal
1013,20170531,BOM,MAA,20170601,305,1,Saver
1014,20170531,BOM,BLR,20170601,2025,1,Classic
1015,20170531,BOM,DEL,20170601,1800,1,Classic
1016,20170510,BOM,CCU,20170601,610,1,Deal
1017,20170406,HYD,BOM,20170601,2130,3,Deal
1018,20170601,HYD,BOM,20170601,1830,1,Classic
1019,20170525,BOM,DEL,20170601,1800,1,Classic
1020,20170526,CCU,BOM,20170601,1145,2,Classic
1021,20170520,BOM,CCU,20170601,1750,1,Saver
